ENT_FED,MUNICIPIO,ESTRATO,ENT_FED_SEXO,UP_TOTAL,UP_PERS_FISIC,P_UP_PERS_CIS,P_PFISIC_PROD,P_PROD_PRESC,P_PROD_PRIM,P_PROD_SEC,P_PROD_BACH,P_PROD_TEC,P_PROD_LIC,P_PROD_POSTG,P_PROD_NOSABE,P_PROD_SINEST
11 GTO,Salvatierra,Hombres,    Hombres,0.0,5251.0,69.9676252142449,88.21957736215691,0.08259911894273128,50.357929515418505,20.209251101321588,5.258810572687224,0.7984581497797357,5.754405286343612,0.4129955947136564,1.1288546255506609,15.996696035242291
11 GTO,Salvatierra,Mujeres,    Mujeres   ,0.0,833.0,58.70348139255702,11.78042263784309,0.0,54.43298969072165,22.68041237113402,2.0618556701030926,0.8247422680412371,1.6494845360824741,0.20618556701030927,1.2371134020618557,16.90721649484536
11 GTO,San Diego de la Unión,,  San Diego De La Unión,2233.0,2218.0,90.35166816952209,1.7019459525407186,0.2048131080389145,45.878136200716845,14.336917562724015,2.048131080389145,0.15360983102918588,1.894521249359959,0.0,1.8433179723502304,33.64055299539171
11 GTO,San Diego de la Unión,Hombres,    Hombres,0.0,1612.0,89.45409429280397,71.42857142857143,0.21505376344086022,46.59498207885304,12.831541218637993,2.3655913978494625,0.07168458781362007,2.293906810035842,0.0,2.150537634408602,33.47670250896057
11 GTO,San Diego de la Unión,Mujeres,    Mujeres   ,0.0,606.0,92.73927392739274,28.571428571428573,0.17921146953405018,44.086021505376344,18.100358422939067,1.2544802867383513,0.35842293906810035,0.8960573476702509,0.0,1.075268817204301,34.05017921146953
11 GTO,San Felipe,,  San Felipe,9198.0,9169.0,71.8289889846221,5.664438654129376,0.5230769230769231,44.246153846153845,17.892307692307693,3.246153846153846,0.3076923076923077,1.5692307692307692,0.03076923076923077,2.4307692307692306,29.753846153846155
11 GTO,San Felipe,Hombres,    Hombres,0.0,7488.0,71.9818376068376,81.75384615384615,0.5833646970267219,45.33308242378622,16.221302220549493,3.349642453895371,0.301091456529921,1.561911930748965,0.03763643206624012,2.3334587881068876,30.278509597290178
11 GTO,San Felipe,Mujeres,    Mujeres   ,0.0,1681.0,71.14812611540749,18.246153846153845,0.25295109612141653,39.37605396290051,25.379426644182125,2.782462057335582,0.3372681281618887,1.6020236087689714,0.0,2.866779089376054,27.403035413153457
11 GTO,San Francisco del Rincón,,  San Francisco Del Rincón,2913.0,2893.0,85.41306602143104,2.089742137323422,0.4170141784820684,61.75979983319433,13.261050875729774,2.877397831526272,0.25020850708924103,1.7097581317764805,0.08340283569641367,0.45871559633027525,19.182652210175146
11 GTO,San Francisco del Rincón,Hombres,    Hombres,0.0,2514.0,85.56085918854416,86.82235195996664,0.38424591738712777,61.719500480307396,13.496637848222862,3.025936599423631,0.2881844380403458,1.7771373679154658,0.09606147934678194,0.4322766570605187,18.78001921229587
11 GTO,San Francisco del Rincón,Mujeres,    Mujeres   ,0.0,379.0,84.43271767810026,13.177648040033361,0.6329113924050633,62.0253164556962,11.708860759493671,1.8987341772151898,0.0,1.2658227848101267,0.0,0.6329113924050633,21.835443037974684
11 GTO,San José Iturbide,,  San José Iturbide,1895.0,1880.0,88.88297872340425,1.4422532265514025,0.6042296072507553,34.98489425981873,21.63141993957704,3.504531722054381,0.8459214501510574,2.2356495468277946,0.24169184290030213,5.80060422960725,30.15105740181269
11 GTO,San José Iturbide,Hombres,    Hombres,0.0,1520.0,89.27631578947368,81.14803625377644,0.7446016381236039,35.44303797468354,21.965748324646313,3.5740878629932986,0.8935219657483247,2.308265078183172,0.29784065524944153,6.031273268801192,28.741623231571108
11 GTO,San José Iturbide,Mujeres,    Mujeres   ,0.0,360.0,87.22222222222223,18.851963746223564,0.0,33.01282051282051,20.192307692307693,3.2051282051282053,0.6410256410256411,1.9230769230769231,0.0,4.8076923076923075,36.217948717948715
11 GTO,San Luis de la Paz,,  San Luis De La Paz,3511.0,3424.0,81.57126168224299,2.408693606155938,0.7959479015918958,37.26483357452967,15.738060781476122,2.6772793053545585,0.5426917510853835,3.654124457308249,0.1447178002894356,0.4341534008683068,38.74819102749638
11 GTO,San Luis de la Paz,Hombres,    Hombres,0.0,2689.0,80.29007065823727,77.09840810419682,0.7977475363679024,38.01032379164712,15.016424213984045,2.7686532144533085,0.4692632566870014,3.8479587048334114,0.14077897700610043,0.4692632566870014,38.47958704833412
11 GTO,San Luis de la Paz,Mujeres,    Mujeres   ,0.0,735.0,86.25850340136054,22.901591895803183,0.7898894154818326,34.75513428120063,18.167456556082147,2.3696682464454977,0.7898894154818326,3.0015797788309637,0.1579778830963665,0.315955766192733,39.652448657187996
11 GTO,Santa Catarina,,  Santa Catarina,462.0,462.0,86.14718614718615,0.3459664839522096,0.0,42.31738035264484,16.624685138539043,3.022670025188917,0.5037783375314862,1.5113350125944585,0.0,1.7632241813602014,34.25692695214106
11 GTO,Santa Catarina,Hombres,    Hombres,0.0,328.0,85.36585365853658,70.27707808564232,0.0,46.95340501792115,14.336917562724015,2.867383512544803,0.7168458781362007,2.150537634408602,0.0,1.7921146953405018,31.182795698924732
11 GTO,Santa Catarina,Mujeres,    Mujeres   ,0.0,134.0,88.05970149253731,29.722921914357684,0.0,31.35593220338983,22.033898305084747,3.389830508474576,0.0,0.0,0.0,1.694915254237288,41.52542372881356
11 GTO,Santa Cruz de Juventino Rosas,,  Santa Cruz De Juventino Rosas,3302.0,3286.0,72.1850273889227,2.011311448266246,0.21663778162911612,47.357019064124785,15.684575389948007,4.722703639514731,0.8665511265164645,2.8162911611785097,0.389948006932409,1.3864818024263432,26.559792027729635
11 GTO,Santa Cruz de Juventino Rosas,Hombres,    Hombres,0.0,2684.0,71.46050670640835,80.58925476603119,0.21505376344086022,47.526881720430104,14.89247311827957,4.89247311827957,0.8064516129032258,2.956989247311828,0.3763440860215054,1.2365591397849462,27.096774193548388
11 GTO,Santa Cruz de Juventino Rosas,Mujeres,    Mujeres   ,0.0,602.0,75.41528239202658,19.410745233968804,0.22321428571428573,46.651785714285715,18.973214285714285,4.017857142857143,1.1160714285714286,2.232142857142857,0.44642857142857145,2.0089285714285716,24.330357142857142
11 GTO,Santiago Maravatío,,  Santiago Maravatío,611.0,606.0,78.87788778877888,0.39476780158778574,0.0,72.62693156732892,13.465783664459162,2.6490066225165565,0.22075055187637968,1.5452538631346577,0.22075055187637968,1.3245033112582782,7.947019867549669
11 GTO,Santiago Maravatío,Hombres,    Hombres,0.0,521.0,79.65451055662189,86.31346578366445,0.0,72.89002557544757,13.81074168797954,2.3017902813299234,0.2557544757033248,1.5345268542199488,0.2557544757033248,1.5345268542199488,7.41687979539642
11 GTO,Santiago Maravatío,Mujeres,    Mujeres   ,0.0,85.0,74.11764705882354,13.686534216335541,0.0,70.96774193548387,11.290322580645162,4.838709677419355,0.0,1.6129032258064515,0.0,0.0,11.290322580645162
11 GTO,Silao de la Victoria,,  Silao De La Victoria,4474.0,4451.0,79.64502359020445,2.967294402663158,0.3524229074889868,51.95301027900147,20.38179148311307,4.434654919236417,1.0279001468428781,3.465491923641703,0.14684287812041116,1.262848751835536,16.97503671071953
11 GTO,Silao de la Victoria,Hombres,    Hombres,0.0,3848.0,80.3014553014553,86.9309838472834,0.23648648648648649,52.804054054054056,20.675675675675677,4.763513513513513,0.9459459459459459,3.5472972972972974,0.16891891891891891,1.0135135135135136,15.844594594594595
11 GTO,Silao de la Victoria,Mujeres,    Mujeres   ,0.0,603.0,75.45605306799337,13.069016152716593,1.1235955056179776,46.29213483146067,18.426966292134832,2.247191011235955,1.5730337078651686,2.9213483146067416,0.0,2.9213483146067416,24.49438202247191
11 GTO,Tarandacuao,,  Tarandacuao,1170.0,1169.0,39.948674080410605,0.395639253688421,0.22026431718061673,52.6431718061674,25.330396475770925,3.7444933920704844,0.22026431718061673,3.7444933920704844,0.0,0.8810572687224669,13.215859030837004
11 GTO,Tarandacuao,Hombres,    Hombres,0.0,1029.0,41.690962099125365,91.62995594713657,0.2403846153846154,52.64423076923077,25.96153846153846,3.605769230769231,0.2403846153846154,3.605769230769231,0.0,0.7211538461538461,12.98076923076923
11 GTO,Tarandacuao,Mujeres,    Mujeres   ,0.0,140.0,27.142857142857142,8.370044052863436,0.0,52.63157894736842,18.42105263157895,5.2631578947368425,0.0,5.2631578947368425,0.0,2.6315789473684212,15.789473684210526
11 GTO,Tarimoro,,  Tarimoro,2078.0,2074.0,72.5168756027001,1.2522766686129096,0.20876826722338204,44.119693806541406,20.45929018789144,6.054279749478079,0.9046624913013221,3.270702853166319,0.13917884481558804,0.2783576896311761,24.56506610995129
11 GTO,Tarimoro,Hombres,    Hombres,0.0,1819.0,73.33699835074216,88.65692414752958,0.15698587127158556,43.17111459968603,20.32967032967033,6.357927786499215,1.0204081632653061,2.9827315541601256,0.15698587127158556,0.23547880690737832,25.588697017268444
11 GTO,Tarimoro,Mujeres,    Mujeres   ,0.0,255.0,66.66666666666667,11.343075852470424,0.6134969325153374,51.533742331288344,21.47239263803681,3.6809815950920246,0.0,5.521472392638037,0.0,0.6134969325153374,16.56441717791411
11 GTO,Tierra Blanca,,  Tierra Blanca,1184.0,1177.0,96.26168224299066,0.9760263527115232,0.17857142857142858,48.660714285714285,21.428571428571427,3.75,0.17857142857142858,1.875,0.0,0.5357142857142857,23.392857142857142
11 GTO,Tierra Blanca,Hombres,    Hombres,0.0,825.0,95.87878787878788,69.64285714285714,0.1282051282051282,53.46153846153846,19.23076923076923,4.102564102564102,0.1282051282051282,2.3076923076923075,0.0,0.38461538461538464,20.256410256410255
11 GTO,Tierra Blanca,Mujeres,    Mujeres   ,0.0,352.0,97.1590909090909,30.357142857142858,0.29411764705882354,37.64705882352941,26.470588235294116,2.9411764705882355,0.29411764705882354,0.8823529411764706,0.0,0.8823529411764706,30.58823529411765
11 GTO,Uriangato,,  Uriangato,726.0,726.0,78.51239669421487,0.48539882005385576,0.5385996409335727,59.78456014362657,16.87612208258528,3.2315978456014363,0.17953321364452424,1.436265709156194,0.17953321364452424,0.8976660682226212,16.87612208258528
11 GTO,Uriangato,Hombres,    Hombres,0.0,643.0,80.09331259720062,90.30520646319569,0.5964214711729622,60.03976143141153,17.09741550695825,2.982107355864811,0.1988071570576541,1.5904572564612327,0.1988071570576541,0.5964214711729622,16.69980119284294
11 GTO,Uriangato,Mujeres,    Mujeres   ,0.0,83.0,66.26506024096386,9.694793536804308,0.0,57.407407407407405,14.814814814814815,5.555555555555555,0.0,0.0,0.0,3.7037037037037037,18.51851851851852
11 GTO,Valle de Santiago,,  Valle De Santiago,10585.0,10563.0,59.52854302754899,5.40474592814006,0.5159625927120284,55.191873589164786,18.494034182521766,4.095453079651725,0.5320864237342793,2.6120606256046437,0.17736214124475974,1.0480490164463077,17.333118348919704
11 GTO,Valle de Santiago,Hombres,    Hombres,0.0,9034.0,61.179986716847466,87.79425991615608,0.42240587695133147,55.53719008264463,18.34710743801653,4.33425160697888,0.49586776859504134,2.7180899908172633,0.1652892561983471,0.8999081726354453,17.079889807162534
11 GTO,Valle de Santiago,Mujeres,    Mujeres   ,0.0,1529.0,49.77109221713538,12.20574008384392,1.1889035667107002,52.70805812417437,19.550858652575958,2.3778071334214004,0.7926023778071334,1.8494055482166447,0.26420079260237783,2.1136063408190227,19.15455746367239
11 GTO,Victoria,,  Victoria,1620.0,1617.0,83.85899814471243,1.1712316232538278,0.37202380952380953,46.50297619047619,21.726190476190474,3.2738095238095237,0.7440476190476191,3.869047619047619,0.37202380952380953,0.8928571428571429,22.24702380952381
11 GTO,Victoria,Hombres,    Hombres,0.0,1202.0,83.11148086522462,73.51190476190476,0.4048582995951417,50.40485829959514,19.534412955465587,3.2388663967611335,0.8097165991902834,4.149797570850202,0.30364372469635625,0.708502024291498,20.445344129554655
11 GTO,Victoria,Mujeres,    Mujeres   ,0.0,415.0,86.02409638554217,26.488095238095237,0.2808988764044944,35.674157303370784,27.808988764044944,3.3707865168539324,0.5617977528089888,3.0898876404494384,0.5617977528089888,1.404494382022472,27.247191011235955
11 GTO,Villagrán,,  Villagrán,1068.0,1048.0,58.30152671755725,0.5115423830729144,3.4071550255536627,44.97444633730835,21.465076660988075,10.562180579216355,1.362862010221465,6.814310051107325,0.34071550255536626,1.0221465076660987,10.051107325383304
11 GTO,Villagrán,Hombres,    Hombres,0.0,850.0,57.411764705882355,79.38671209540034,2.575107296137339,43.347639484978544,23.175965665236053,12.017167381974248,1.502145922746781,7.510729613733906,0.2145922746781116,0.6437768240343348,9.012875536480687
11 GTO,Villagrán,Mujeres,    Mujeres   ,0.0,198.0,62.121212121212125,20.61328790459966,6.6115702479338845,51.239669421487605,14.87603305785124,4.958677685950414,0.8264462809917356,4.132231404958677,0.8264462809917356,2.479338842975207,14.049586776859504
11 GTO,Xichú,,  Xichú,1765.0,1757.0,99.60159362549801,1.4849543794825317,0.176056338028169,44.60093896713615,14.730046948356808,1.4671361502347418,0.4694835680751174,0.7629107981220657,0.176056338028169,4.107981220657277,33.509389671361504
11 GTO,Xichú,Hombres,    Hombres,0.0,1312.0,99.6189024390244,74.64788732394366,0.2358490566037736,47.0125786163522,12.89308176100629,1.179245283018868,0.4716981132075472,0.7861635220125787,0.0,3.6163522012578615,33.80503144654088
11 GTO,Xichú,Mujeres,    Mujeres   ,0.0,445.0,99.5505617977528,25.35211267605634,0.0,37.5,20.13888888888889,2.314814814814815,0.46296296296296297,0.6944444444444444,0.6944444444444444,5.555555555555555,32.638888888888886
11 GTO,Yuriria,,  Yuriria,4328.0,4316.0,81.71918443002781,3.0187100766006396,0.5773672055427251,58.02540415704388,13.308314087759815,2.7424942263279446,0.17321016166281755,2.3094688221709005,0.11547344110854503,0.8660508083140878,21.882217090069283
11 GTO,Yuriria,Hombres,    Hombres,0.0,3655.0,82.7359781121751,85.62355658198614,0.6068779501011463,58.057990559676334,12.77815239379636,2.7646662171274445,0.13486176668914363,2.3263654753877274,0.13486176668914363,0.7417397167902899,22.454484153742413
11 GTO,Yuriria,Mujeres,    Mujeres   ,0.0,661.0,76.09682299546142,14.376443418013857,0.40160642570281124,57.83132530120482,16.46586345381526,2.610441767068273,0.40160642570281124,2.208835341365462,0.0,1.606425702811245,18.473895582329316
12 GRO,,, Guerrero,299587.0,299315.0,86.63080700933799,7.238777304935863,0.39797521382440215,45.88429239153624,19.323131824440953,7.764395570295378,0.41232714648668567,3.7140474389558,0.14972556777409282,0.1722231919474021,22.181881654739048
12 GRO,,Hombres,   Hombres,0.0,230333.0,86.98493051364763,77.20563992164621,0.3557073954983923,46.73482717041801,20.258239549839228,8.258641479099678,0.3979099678456592,3.8871583601286175,0.16428858520900322,0.17835610932475884,19.764871382636656
12 GRO,,Mujeres,   Mujeres   ,0.0,68982.0,85.4483778376968,22.794360078353794,0.5411384327405768,43.003488471028675,16.15587509572024,6.090359908108568,0.4611588530587935,3.1277120735131456,0.10039989789840892,0.15145069343997278,30.36841657449162
12 GRO,Acapulco de Juárez,,  Acapulco De Juárez,11632.0,11627.0,89.25776210544423,4.023583716374779,0.21208907741251326,45.91728525980912,25.749542080401042,8.570326809987467,0.46273980526366526,3.682637616890003,0.07712330087727755,0.05784247565795816,15.270413573700955
12 GRO,Acapulco de Juárez,Hombres,    Hombres,0.0,9637.0,90.48459064024074,84.02583630579389,0.2065167508031207,45.376319412574574,27.03074804956402,8.96053235429096,0.4015603487838458,3.6140431390546124,0.06883891693437356,0.05736576411197797,14.284075263882515
12 GRO,Acapulco de Juárez,Mujeres,    Mujeres   ,0.0,1990.0,83.31658291457286,15.974163694206112,0.24140012070006034,48.76282438141219,19.010259505129753,6.51780325890163,0.7845503922751962,4.043452021726011,0.12070006035003017,0.060350030175015085,20.458660229330114
12 GRO,Ahuacuotzingo,,  Ahuacuotzingo,4995.0,4991.0,84.43197755960729,1.6334050929966448,2.3272381857041085,59.178342436475894,10.733792448349561,1.2823557349798147,0.189978627404417,0.6174305390643553,0.07124198527665637,1.0211351222987415,24.57848492044645
12 GRO,Ahuacuotzingo,Hombres,    Hombres,0.0,3924.0,84.30173292558614,78.48492044644978,2.118003025718608,62.239031770045386,10.92284417549168,1.4523449319213313,0.12102874432677761,0.6656580937972768,0.0907715582450832,0.9077155824508321,21.482602118003026
12 GRO,Ahuacuotzingo,Mujeres,    Mujeres   ,0.0,1067.0,84.91096532333646,21.515079553550226,3.0905077262693155,48.01324503311258,10.044150110375275,0.6622516556291391,0.44150110375275936,0.44150110375275936,0.0,1.434878587196468,35.8719646799117
12 GRO,Ajuchitlán del Progreso,,  Ajuchitlán Del Progreso,4667.0,4661.0,94.44325252091826,1.7051647563080623,0.7279344858962693,48.475887170154685,18.471337579617835,11.35122838944495,0.6596906278434941,5.45950864422202,0.1364877161055505,0.1592356687898089,14.558689717925386
12 GRO,Ajuchitlán del Progreso,Hombres,    Hombres,0.0,3930.0,94.86005089058524,84.71337579617834,0.7250268528464017,47.58324382384533,19.226638023630503,12.083780880773363,0.6713211600429646,5.477980665950591,0.1611170784103115,0.18796992481203006,13.882921589688507
12 GRO,Ajuchitlán del Progreso,Mujeres,    Mujeres   ,0.0,731.0,92.20246238030096,15.286624203821656,0.7440476190476191,53.42261904761905,14.285714285714286,7.291666666666667,0.5952380952380952,5.357142857142857,0.0,0.0,18.303571428571427
12 GRO,Alcozauca de Guerrero,,  Alcozauca De Guerrero,2978.0,2978.0,86.19879113498993,0.9945501444890518,0.11700468018720749,38.45553822152886,8.931357254290171,2.3010920436817472,0.078003120124805,0.62402496099844,0.0,0.7410296411856474,48.75195007800312
12 GRO,Alcozauca de Guerrero,Hombres,    Hombres,0.0,2117.0,86.7737364194615,71.52886115444618,0.05452562704471101,38.76772082878953,8.833151581243184,2.1810250817884405,0.10905125408942203,0.49073064340239914,0.0,0.6543075245365322,48.90948745910578
12 GRO,Alcozauca de Guerrero,Mujeres,    Mujeres   ,0.0,861.0,84.78513356562136,28.47113884555382,0.273972602739726,37.67123287671233,9.178082191780822,2.6027397260273974,0.0,0.958904109589041,0.0,0.958904109589041,48.35616438356164
12 GRO,Alpoyeca,,  Alpoyeca,803.0,803.0,78.20672478206725,0.24320707511491244,0.1594896331738437,48.165869218500795,16.586921850079744,8.452950558213717,0.3189792663476874,3.9872408293460926,0.0,0.1594896331738437,22.169059011164276
12 GRO,Alpoyeca,Hombres,    Hombres,0.0,653.0,79.78560490045942,82.93460925039872,0.19230769230769232,49.61538461538461,17.115384615384617,8.461538461538462,0.38461538461538464,4.615384615384615,0.0,0.19230769230769232,19.423076923076923
12 GRO,Alpoyeca,Mujeres,    Mujeres   ,0.0,150.0,71.33333333333333,17.065390749601274,0.0,41.12149532710281,14.018691588785046,8.411214953271028,0.0,0.9345794392523364,0.0,0.0,35.51401869158879
12 GRO,Apaxtla,,  Apaxtla,1513.0,1512.0,93.51851851851852,0.5469250014545878,0.07092198581560284,48.86524822695036,19.78723404255319,9.148936170212766,0.425531914893617,8.297872340425531,0.07092198581560284,0.0,13.333333333333334
12 GRO,Apaxtla,Hombres,    Hombres,0.0,1326.0,94.2684766214178,88.43971631205673,0.08019246190858059,48.67682437850842,20.20850040096231,9.54290296712109,0.32076984763432237,8.580593424218124,0.08019246190858059,0.0,12.510024057738573
12 GRO,Apaxtla,Mujeres,    Mujeres   ,0.0,186.0,88.17204301075269,11.560283687943262,0.0,50.306748466257666,16.56441717791411,6.134969325153374,1.2269938650306749,6.134969325153374,0.0,0.0,19.631901840490798
12 GRO,Arcelia,,  Arcelia,2455.0,2450.0,93.0204081632653,0.882449913694459,0.04395604395604396,49.8021978021978,25.846153846153847,8.043956043956044,0.26373626373626374,4.395604395604396,0.08791208791208792,0.08791208791208792,11.428571428571429
12 GRO,Arcelia,Hombres,    Hombres,0.0,2105.0,93.39667458432304,86.28571428571429,0.05094243504839532,49.05756495160469,27.050433010697912,8.25267447784004,0.2547121752419766,4.12633723892002,0.10188487009679063,0.05094243504839532,11.054508405501783
12 GRO,Arcelia,Mujeres,    Mujeres   ,0.0,345.0,90.72463768115942,13.714285714285714,0.0,54.48717948717949,18.26923076923077,6.730769230769231,0.32051282051282054,6.089743589743589,0.0,0.32051282051282054,13.782051282051283
12 GRO,Atenango del Río,,  Atenango Del Río,1102.0,1095.0,86.57534246575342,0.363452997420531,0.0,54.00213447171825,19.74386339381003,5.44290288153682,0.10672358591248667,2.9882604055496267,0.21344717182497333,0.0,17.502668089647813
12 GRO,Atenango del Río,Hombres,    Hombres,0.0,936.0,88.46153846153847,87.1931696905016,0.0,54.95716034271726,19.583843329253366,5.018359853121175,0.12239902080783353,2.4479804161566707,0.12239902080783353,0.0,17.74785801713586
12 GRO,Atenango del Río,Mujeres,    Mujeres   ,0.0,159.0,75.47169811320755,12.8068303094984,0.0,47.5,20.833333333333332,8.333333333333334,0.0,6.666666666666667,0.8333333333333334,0.0,15.833333333333334
12 GRO,Atlamajalcingo del Monte,,  Atlamajalcingo Del Monte,2091.0,2091.0,90.38737446197992,0.731948565776459,0.2649708532061473,43.349231584525704,14.626391096979333,5.299417064122946,0.2649708532061473,3.4976152623211445,0.052994170641229466,0.052994170641229466,32.591414944356124
12 GRO,Atlamajalcingo del Monte,Hombres,    Hombres,0.0,1351.0,89.85936343449296,64.17594064652889,0.16515276630883569,48.05945499587118,14.45086705202312,5.945499587118084,0.41288191577208916,4.1288191577208915,0.08257638315441784,0.08257638315441784,26.67217175887696
12 GRO,Atlamajalcingo del Monte,Mujeres,    Mujeres   ,0.0,740.0,91.35135135135135,35.82405935347112,0.4437869822485207,34.9112426035503,14.940828402366863,4.1420118343195265,0.0,2.366863905325444,0.0,0.0,43.19526627218935
12 GRO,Atlixtac,,  Atlixtac,6008.0,5998.0,99.56652217405802,2.314540059347181,2.9663147310206135,39.1821685939333,15.75330987095693,4.323780794369029,0.01675884028825205,0.7709066532595944,0.0,0.0335176805765041,36.95324283559577
12 GRO,Atlixtac,Hombres,    Hombres,0.0,3263.0,99.60159362549801,54.382436735377915,1.6332819722650231,44.68412942989214,16.825885978428353,4.098613251155624,0.030816640986132512,0.9553158705701078,0.0,0.030816640986132512,31.741140215716488
12 GRO,Atlixtac,Mujeres,    Mujeres   ,0.0,2735.0,99.52468007312615,45.617563264622085,4.555473916238061,32.623071271124175,14.474650991917708,4.592211609110948,0.0,0.5510653930933137,0.0,0.036737692872887584,43.16678912564291
12 GRO,Atoyac de Álvarez,,  Atoyac De Álvarez,6878.0,6868.0,85.38147932440303,2.2652780202090725,0.6164383561643836,40.61643835616438,24.09246575342466,15.376712328767123,0.9417808219178082,7.037671232876712,0.2910958904109589,0.0684931506849315,10.95890410958904
12 GRO,Atoyac de Álvarez,Hombres,    Hombres,0.0,5178.0,85.67014291232135,75.54794520547945,0.5213055303717135,39.9818676337262,25.090661831368994,16.160471441523118,0.8159564823209429,7.162284678150499,0.3626473254759746,0.09066183136899365,9.814143245693563
12 GRO,Atoyac de Álvarez,Mujeres,    Mujeres   ,0.0,1690.0,84.49704142011835,24.45205479452055,0.9103641456582633,42.57703081232493,21.008403361344538,12.955182072829132,1.330532212885154,6.652661064425771,0.0700280112044818,0.0,14.495798319327731
12 GRO,Ayutla de los Libres,,  Ayutla De Los Libres,7249.0,7247.0,83.31723471781427,2.338589243808305,0.18245148449162382,50.40636921545862,23.237684524796816,7.629789351467905,0.18245148449162382,2.653839774423619,0.09951899154088571,0.03317299718029524,15.574722176148615
12 GRO,Ayutla de los Libres,Hombres,    Hombres,0.0,5749.0,84.24073751956863,80.22889368054403,0.16539177175935496,50.155054786024394,24.850113706843086,7.980152987388878,0.18606574322927436,2.770312176969196,0.10336985734959686,0.04134794293983874,13.748191027496382
12 GRO,Ayutla de los Libres,Mujeres,    Mujeres   ,0.0,1498.0,79.77303070761015,19.771106319455964,0.2516778523489933,51.42617449664429,16.69463087248322,6.208053691275167,0.16778523489932887,2.1812080536912752,0.08389261744966443,0.0,22.986577181208055
12 GRO,Azoyú,,  Azoyú,3460.0,3454.0,85.46612623045743,1.138845251255794,0.23841961852861035,33.92370572207084,24.114441416893733,15.871934604904633,0.4768392370572207,6.164850136239782,0.0340599455040872,0.0340599455040872,19.141689373297
12 GRO,Azoyú,Hombres,    Hombres,0.0,2985.0,86.29815745393635,87.2275204359673,0.27333073018352205,33.69777430691136,24.79500195236236,16.477938305349472,0.4295197188598204,5.935181569699337,0.03904724716907458,0.03904724716907458,18.31315892229598
12 GRO,Azoyú,Mujeres,    Mujeres   ,0.0,469.0,80.17057569296375,12.772479564032697,0.0,35.46666666666667,19.466666666666665,11.733333333333333,0.8,7.733333333333333,0.0,0.0,24.8
12 GRO,Benito Juárez,,  Benito Juárez,2611.0,2609.0,59.90801073208126,0.587265568937763,0.06605019815059446,31.241743725231174,20.60766182298547,18.56010568031704,2.906208718626156,15.323645970937912,0.8586525759577279,0.0,10.435931307793924
12 GRO,Benito Juárez,Hombres,    Hombres,0.0,1886.0,61.45281018027572,73.71202113606341,0.08960573476702509,29.838709677419356,20.967741935483872,20.161290322580644,2.150537634408602,15.949820788530467,0.8064516129032258,0.0,10.03584229390681
12 GRO,Benito Juárez,Mujeres,    Mujeres   ,0.0,723.0,55.87828492392808,26.28797886393659,0.0,35.175879396984925,19.597989949748744,14.07035175879397,5.025125628140704,13.5678391959799,1.0050251256281406,0.0,11.557788944723619
12 GRO,Buenavista de Cuéllar,,  Buenavista De Cuéllar,1018.0,1015.0,80.29556650246306,0.3145788483543764,0.2466091245376079,44.26633785450062,28.483353884093713,11.22071516646116,1.972872996300863,4.315659679408138,0.2466091245376079,0.0,9.247842170160295
12 GRO,Buenavista de Cuéllar,Hombres,    Hombres,0.0,902.0,82.92682926829268,91.73859432799014,0.26881720430107525,44.623655913978496,29.166666666666668,10.887096774193548,2.0161290322580645,4.032258064516129,0.26881720430107525,0.0,8.736559139784946
12 GRO,Buenavista de Cuéllar,Mujeres,    Mujeres   ,0.0,113.0,59.29203539823009,8.261405672009865,0.0,40.298507462686565,20.895522388059703,14.925373134328359,1.492537313432836,7.462686567164179,0.0,0.0,14.925373134328359
12 GRO,Coahuayutla de José María Izazaga,,  Coahuayutla De José María Izazaga,2799.0,2797.0,82.73149803360744,0.8975776265006498,0.21607605877268798,54.883318928262746,15.384615384615385,3.975799481417459,0.21607605877268798,1.166810717372515,0.0,1.296456352636128,22.860847018150388
12 GRO,Coahuayutla de José María Izazaga,Hombres,    Hombres,0.0,2354.0,84.4944774851317,85.95505617977528,0.20110608345902464,55.40472599296129,16.038210155857215,4.122674710910005,0.2513826043237808,1.3574660633484164,0.0,1.3574660633484164,21.266968325791854
12 GRO,Coahuayutla de José María Izazaga,Mujeres,    Mujeres   ,0.0,443.0,73.36343115124153,14.044943820224718,0.3076923076923077,51.69230769230769,11.384615384615385,3.076923076923077,0.0,0.0,0.0,0.9230769230769231,32.61538461538461
12 GRO,Cocula,,  Cocula,1635.0,1633.0,73.6068585425597,0.4600376253369795,0.25295109612141653,48.4822934232715,22.17537942664418,6.070826306913997,0.6745362563237775,6.408094435075886,0.5059021922428331,0.3372681281618887,15.09274873524452
12 GRO,Cocula,Hombres,    Hombres,0.0,1372.0,76.96793002915452,87.85834738617201,0.28790786948176583,48.464491362763916,22.55278310940499,5.950095969289827,0.6717850287907869,5.950095969289827,0.4798464491362764,0.3838771593090211,15.259117082533589
12 GRO,Cocula,Mujeres,    Mujeres   ,0.0,261.0,55.93869731800766,12.141652613827993,0.0,48.611111111111114,19.444444444444443,6.944444444444445,0.6944444444444444,9.722222222222221,0.6944444444444444,0.0,13.88888888888889
12 GRO,Copala,,  Copala,2156.0,2154.0,67.64159702878366,0.5624406043327321,0.0,38.55172413793103,22.82758620689655,11.655172413793103,1.2413793103448276,8.068965517241379,0.41379310344827586,0.0,17.24137931034483
