ENT_FED,MUNICIPIO,ESTRATO,ENT_FED_SEXO,UP_TOTAL,UP_PERS_FISIC,P_UP_PERS_CIS,P_PFISIC_PROD,P_SI_INDIG,P_INDIG_DIAL,P_INDIG_NO_DIAL,P_NO_INDIG,P_NO_INDIG_DIAL,P_NO_IND_NO_DIAL,P_PROD_AFRO
12 GRO,Ñuu Savi,Mujeres,    Mujeres   ,0.0,194.0,99.48453608247422,9.621136590229312,96.89119170984456,98.39572192513369,1.6042780748663101,3.1088082901554404,33.333333333333336,66.66666666666667,1.0362694300518134
12 GRO,Santa Cruz del Rincón,,  Santa Cruz Del Rincón,421.0,421.0,99.5249406175772,0.16097437986074747,99.03614457831326,96.35036496350365,3.6496350364963503,0.963855421686747,50.0,50.0,0.24096385542168675
12 GRO,Santa Cruz del Rincón,Hombres,    Hombres,0.0,287.0,99.65156794425087,68.43373493975903,98.94366197183099,96.79715302491103,3.202846975088968,1.056338028169014,33.333333333333336,66.66666666666667,0.0
12 GRO,Santa Cruz del Rincón,Mujeres,    Mujeres   ,0.0,134.0,99.25373134328358,31.566265060240966,99.23664122137404,95.38461538461539,4.615384615384615,0.7633587786259542,100.0,0.0,0.7633587786259542
12 GRO,San Nicolás,,  San Nicolás,902.0,901.0,64.37291897891232,0.22420046158918563,12.456747404844291,27.77777777777778,72.22222222222223,87.5432525951557,0.1976284584980237,99.80237154150197,84.2560553633218
12 GRO,San Nicolás,Hombres,    Hombres,0.0,771.0,64.98054474708171,86.33217993079585,12.424849699398798,27.419354838709676,72.58064516129032,87.57515030060121,0.2288329519450801,99.77116704805492,84.5691382765531
12 GRO,San Nicolás,Mujeres,    Mujeres   ,0.0,130.0,60.76923076923077,13.667820069204152,12.658227848101266,30.0,70.0,87.34177215189874,0.0,100.0,82.27848101265823
13 HGO,,, Hidalgo,214374.0,213839.0,78.29114427209255,4.57935039832158,60.97148217866099,67.61733323947345,32.382666760526554,39.02851782133901,1.8098410104945641,98.19015898950543,0.40897413100661595
13 HGO,,Hombres,   Hombres,0.0,175127.0,78.37169596921092,81.80279721137279,61.22191990285804,67.51879331031611,32.48120668968388,38.77808009714196,1.836281047646661,98.16371895235334,0.4025095005734074
13 HGO,,Mujeres,   Mujeres   ,0.0,38712.0,77.92674106220294,18.19720278862721,59.84567693240784,68.07049152637802,31.92950847362198,40.15432306759216,1.6950574809096248,98.30494251909037,0.4380349080126693
13 HGO,Acatlán,,  Acatlán,3379.0,3364.0,73.09750297265161,1.5010025078023925,8.374183006535947,2.4390243902439024,97.5609756097561,91.62581699346406,0.7579135086937138,99.24208649130628,0.12254901960784313
13 HGO,Acatlán,Hombres,    Hombres,0.0,2716.0,73.26951399116348,80.92320261437908,8.480565371024735,2.380952380952381,97.61904761904762,91.51943462897526,0.7170435741864313,99.28295642581357,0.1514386673397274
13 HGO,Acatlán,Mujeres,    Mujeres   ,0.0,648.0,72.37654320987654,19.076797385620914,7.922912205567452,2.7027027027027026,97.29729729729729,92.07708779443254,0.9302325581395349,99.06976744186046,0.0
13 HGO,Acaxochitlán,,  Acaxochitlán,4122.0,4118.0,84.99271491015055,2.1374570025323285,76.41996557659208,62.87537537537538,37.12462462462462,23.580034423407916,5.109489051094891,94.8905109489051,0.25817555938037867
13 HGO,Acaxochitlán,Hombres,    Hombres,0.0,2919.0,82.42548818088386,68.64601262191624,75.21938988717092,63.44444444444444,36.55555555555556,24.780610112829084,5.227655986509275,94.77234401349072,0.25073129962390306
13 HGO,Acaxochitlán,Mujeres,    Mujeres   ,0.0,1199.0,91.24270225187657,31.353987378083765,79.04849039341262,61.68981481481482,38.31018518518518,20.951509606587376,4.8034934497816595,95.19650655021834,0.2744739249771272
13 HGO,Actopan,,  Actopan,3187.0,3183.0,67.10650329877474,1.2943694011318834,52.344860255802935,27.420814479638008,72.57918552036199,47.655139744197065,5.467196819085487,94.53280318091451,0.6631927996210327
13 HGO,Actopan,Hombres,    Hombres,0.0,2534.0,66.89029202841357,79.15679772619612,51.28665469778576,29.171528588098017,70.82847141190199,48.71334530221424,5.896805896805897,94.1031941031941,0.6582884500299222
13 HGO,Actopan,Mujeres,    Mujeres   ,0.0,649.0,67.95069337442219,20.843202273803886,56.36363636363637,21.370967741935484,78.62903225806451,43.63636363636363,3.6458333333333335,96.35416666666667,0.6818181818181818
13 HGO,Agua Blanca de Iturbide,,  Agua Blanca De Iturbide,1295.0,1295.0,92.58687258687259,0.7308803060867859,18.37248322147651,1.36986301369863,98.63013698630137,81.62751677852349,0.20554984583761562,99.79445015416239,0.0
13 HGO,Agua Blanca de Iturbide,Hombres,    Hombres,0.0,938.0,91.25799573560768,71.30872483221476,18.11764705882353,1.2987012987012987,98.7012987012987,81.88235294117646,0.14367816091954022,99.85632183908046,0.0
13 HGO,Agua Blanca de Iturbide,Mujeres,    Mujeres   ,0.0,357.0,96.07843137254902,28.691275167785236,19.005847953216374,1.5384615384615385,98.46153846153847,80.99415204678363,0.36101083032490977,99.63898916967509,0.0
13 HGO,Ajacuba,,  Ajacuba,2322.0,2321.0,62.17147781128824,0.85228492068845,8.345323741007194,6.896551724137931,93.10344827586206,91.65467625899281,0.6279434850863422,99.37205651491365,0.14388489208633093
13 HGO,Ajacuba,Hombres,    Hombres,0.0,1933.0,62.545266425245735,83.7410071942446,8.762886597938145,6.862745098039215,93.13725490196079,91.23711340206185,0.7532956685499058,99.24670433145009,0.1718213058419244
13 HGO,Ajacuba,Mujeres,    Mujeres   ,0.0,388.0,60.30927835051546,16.258992805755394,6.1946902654867255,7.142857142857143,92.85714285714286,93.80530973451327,0.0,100.0,0.0
13 HGO,Alfajayucan,,  Alfajayucan,3965.0,3955.0,71.90897597977244,1.7376801908137174,92.02540578687368,46.93251533742331,53.06748466257669,7.974594213126323,8.849557522123893,91.15044247787611,0.1058574453069866
13 HGO,Alfajayucan,Hombres,    Hombres,0.0,3030.0,70.75907590759076,75.37050105857445,91.61985018726591,45.426673479816046,54.573326520183954,8.380149812734082,7.262569832402234,92.73743016759776,0.1404494382022472
13 HGO,Alfajayucan,Mujeres,    Mujeres   ,0.0,925.0,75.67567567567568,24.629498941425545,93.26647564469914,51.45929339477727,48.54070660522273,6.73352435530086,14.893617021276595,85.1063829787234,0.0
13 HGO,Almoloya,,  Almoloya,2209.0,2196.0,57.513661202185794,0.7486617900435953,19.656019656019655,0.4166666666666667,99.58333333333333,80.34398034398035,2.140672782874618,97.85932721712538,0.1638001638001638
13 HGO,Almoloya,Hombres,    Hombres,0.0,1776.0,58.840090090090094,82.55528255528256,19.146825396825395,0.5181347150259067,99.48186528497409,80.85317460317461,2.331288343558282,97.66871165644172,0.1984126984126984
13 HGO,Almoloya,Mujeres,    Mujeres   ,0.0,420.0,51.904761904761905,17.444717444717444,22.065727699530516,0.0,100.0,77.93427230046949,1.2048192771084338,98.79518072289157,0.0
13 HGO,Apan,,  Apan,3646.0,3641.0,53.17220543806646,1.1343360455205989,12.162162162162161,1.3333333333333333,98.66666666666667,87.83783783783784,0.4307692307692308,99.56923076923077,0.21621621621621623
13 HGO,Apan,Hombres,    Hombres,0.0,2904.0,53.47796143250689,79.72972972972973,12.338983050847459,1.098901098901099,98.9010989010989,87.66101694915254,0.5413766434648105,99.45862335653518,0.2033898305084746
13 HGO,Apan,Mujeres,    Mujeres   ,0.0,737.0,51.9674355495251,20.27027027027027,11.466666666666667,2.3255813953488373,97.67441860465117,88.53333333333333,0.0,100.0,0.26666666666666666
13 HGO,El Arenal,,  El Arenal,1657.0,1652.0,78.75302663438256,0.7793195210036115,50.74744295830055,2.945736434108527,97.05426356589147,49.25255704169945,1.9169329073482428,98.08306709265176,0.3933910306845004
13 HGO,El Arenal,Hombres,    Hombres,0.0,1257.0,78.83850437549721,75.84579071597167,50.726141078838175,2.8629856850715747,97.13701431492842,49.273858921161825,2.1052631578947367,97.89473684210526,0.4149377593360996
13 HGO,El Arenal,Mujeres,    Mujeres   ,0.0,395.0,78.48101265822785,24.154209284028322,50.814332247557005,3.2051282051282053,96.7948717948718,49.185667752442995,1.3245033112582782,98.67549668874172,0.3257328990228013
13 HGO,Atitalaquia,,  Atitalaquia,1434.0,1432.0,55.65642458100559,0.4604791190194431,20.905459387483354,0.0,100.0,79.09454061251664,0.16835016835016836,99.83164983164983,0.13315579227696406
13 HGO,Atitalaquia,Hombres,    Hombres,0.0,1241.0,56.97018533440774,88.1491344873502,20.845921450151057,0.0,100.0,79.15407854984895,0.0,100.0,0.1510574018126888
13 HGO,Atitalaquia,Mujeres,    Mujeres   ,0.0,191.0,47.12041884816754,11.8508655126498,21.348314606741575,0.0,100.0,78.65168539325843,1.4285714285714286,98.57142857142857,0.0
13 HGO,Atlapexco,,  Atlapexco,3171.0,3141.0,91.62687042343202,1.7560748293897273,99.33659217877096,95.92267135325132,4.077328646748682,0.6634078212290503,15.789473684210526,84.21052631578948,0.034916201117318434
13 HGO,Atlapexco,Hombres,    Hombres,0.0,2682.0,92.05816554809843,85.71927374301676,99.30753564154786,95.7752255947498,4.224774405250205,0.6924643584521385,17.647058823529413,82.3529411764706,0.04073319755600815
13 HGO,Atlapexco,Mujeres,    Mujeres   ,0.0,459.0,89.10675381263617,14.28072625698324,99.51100244498778,96.80589680589681,3.194103194103194,0.4889975550122249,0.0,100.0,0.0
13 HGO,Atotonilco el Grande,,  Atotonilco El Grande,4388.0,4385.0,72.40592930444699,1.9424738336266256,5.429292929292929,4.651162790697675,95.34883720930233,94.57070707070707,0.33377837116154874,99.66622162883846,0.0
13 HGO,Atotonilco el Grande,Hombres,    Hombres,0.0,3478.0,71.1328349626222,77.93560606060606,5.265289590927501,4.615384615384615,95.38461538461539,94.7347104090725,0.4275331338178709,99.57246686618213,0.0
13 HGO,Atotonilco el Grande,Mujeres,    Mujeres   ,0.0,907.0,77.2877618522602,22.064393939393938,6.008583690987124,4.761904761904762,95.23809523809524,93.99141630901288,0.0,100.0,0.0
13 HGO,Atotonilco de Tula,,  Atotonilco De Tula,1967.0,1967.0,68.4799186578546,0.8075246334868263,7.289293849658314,5.208333333333333,94.79166666666667,92.71070615034168,0.0,100.0,0.0
13 HGO,Atotonilco de Tula,Hombres,    Hombres,0.0,1590.0,68.0503144654088,79.95444191343964,7.312440645773979,2.5974025974025974,97.40259740259741,92.68755935422602,0.0,100.0,0.0
13 HGO,Atotonilco de Tula,Mujeres,    Mujeres   ,0.0,377.0,70.29177718832891,20.045558086560366,7.196969696969697,15.789473684210526,84.21052631578948,92.8030303030303,0.0,100.0,0.0
13 HGO,Calnali,,  Calnali,2626.0,2595.0,93.41040462427746,1.4721842406999772,92.46147438567263,55.54054054054054,44.45945945945946,7.538525614327364,5.524861878453039,94.47513812154696,0.12494793835901707
13 HGO,Calnali,Hombres,    Hombres,0.0,2224.0,92.80575539568345,85.00624739691796,92.50367466927976,55.24364406779661,44.75635593220339,7.496325330720235,5.228758169934641,94.77124183006536,0.14698677119059284
13 HGO,Calnali,Mujeres,    Mujeres   ,0.0,371.0,97.03504043126685,14.993752603082049,92.22222222222223,57.2289156626506,42.7710843373494,7.777777777777778,7.142857142857143,92.85714285714286,0.0
13 HGO,Cardonal,,  Cardonal,4442.0,4422.0,68.43057440072366,1.8462085584121748,96.11424775821986,86.1782999308915,13.8217000691085,3.8857522417801396,6.837606837606837,93.16239316239316,0.1328462304882099
13 HGO,Cardonal,Hombres,    Hombres,0.0,3385.0,67.41506646971935,75.48987047492527,96.30444346678398,86.15806304248515,13.841936957514847,3.6955565332160143,8.333333333333334,91.66666666666667,0.1759788825340959
13 HGO,Cardonal,Mujeres,    Mujeres   ,0.0,1037.0,71.74541947926711,24.510129525074728,95.52845528455285,86.24113475177305,13.75886524822695,4.471544715447155,3.0303030303030303,96.96969696969697,0.0
13 HGO,Cuautepec de Hinojosa,,  Cuautepec De Hinojosa,5327.0,5323.0,65.80875446176968,2.127033374005923,7.927356586912655,42.90909090909091,57.09090909090909,92.07264341308735,0.40701314965560426,99.5929868503444,0.23061400980109542
13 HGO,Cuautepec de Hinojosa,Hombres,    Hombres,0.0,4276.0,66.23012160898035,80.68607667915826,7.752768846016434,44.23963133640553,55.76036866359447,92.24723115398356,0.42602633617350893,99.5739736638265,0.2500893176134334
13 HGO,Cuautepec de Hinojosa,Mujeres,    Mujeres   ,0.0,1047.0,64.08787010506208,19.31392332084174,8.656716417910447,37.93103448275862,62.06896551724138,91.34328358208955,0.32679738562091504,99.67320261437908,0.14925373134328357
13 HGO,Chapantongo,,  Chapantongo,1807.0,1803.0,96.83860232945092,1.0503338626901546,45.59252772913018,4.7375160051216385,95.26248399487837,54.40747227086982,1.609442060085837,98.39055793991416,0.17513134851138354
13 HGO,Chapantongo,Hombres,    Hombres,0.0,1486.0,96.70255720053835,82.13660245183888,45.7000710732054,5.132192846034215,94.86780715396579,54.2999289267946,1.8324607329842932,98.16753926701571,0.14214641080312723
13 HGO,Chapantongo,Mujeres,    Mujeres   ,0.0,317.0,97.47634069400631,17.86339754816112,45.09803921568628,2.898550724637681,97.10144927536231,54.90196078431372,0.5952380952380952,99.4047619047619,0.32679738562091504
13 HGO,Chapulhuacán,,  Chapulhuacán,1908.0,1907.0,93.28788673308863,1.088962603699775,52.47747747747748,22.532188841201716,77.46781115879828,47.52252252252252,2.132701421800948,97.86729857819905,0.16891891891891891
13 HGO,Chapulhuacán,Hombres,    Hombres,0.0,1702.0,93.83078730904818,89.75225225225225,52.446675031367626,22.36842105263158,77.63157894736842,47.553324968632374,2.1108179419525066,97.8891820580475,0.12547051442910917
13 HGO,Chapulhuacán,Mujeres,    Mujeres   ,0.0,205.0,88.78048780487805,10.247747747747749,52.747252747252745,23.958333333333332,76.04166666666667,47.252747252747255,2.3255813953488373,97.67441860465117,0.5494505494505495
13 HGO,Chilcuautla,,  Chilcuautla,4007.0,4005.0,50.46192259675406,1.2269223930198478,91.75412293853073,68.51851851851852,31.48148148148148,8.245877061469265,10.909090909090908,89.0909090909091,0.14992503748125938
13 HGO,Chilcuautla,Hombres,    Hombres,0.0,3244.0,50.801479654747226,81.35932033983009,92.26044226044226,70.17310252996005,29.826897470039945,7.73955773955774,10.317460317460318,89.68253968253968,0.18427518427518427
13 HGO,Chilcuautla,Mujeres,    Mujeres   ,0.0,761.0,49.01445466491459,18.640679660169916,89.54423592493298,61.07784431137725,38.92215568862275,10.455764075067025,12.820512820512821,87.17948717948718,0.0
13 HGO,Eloxochitlán,,  Eloxochitlán,503.0,503.0,86.28230616302187,0.2605907131601376,29.41176470588235,2.4,97.6,70.58823529411765,1.0,99.0,0.0
13 HGO,Eloxochitlán,Hombres,    Hombres,0.0,452.0,86.28318584070796,89.6470588235294,29.133858267716537,2.7027027027027026,97.29729729729729,70.86614173228347,1.1111111111111112,98.88888888888889,0.0
13 HGO,Eloxochitlán,Mujeres,    Mujeres   ,0.0,51.0,86.27450980392157,10.352941176470589,31.818181818181817,0.0,100.0,68.18181818181819,0.0,100.0,0.0
13 HGO,Emiliano Zapata,,  Emiliano Zapata,913.0,907.0,80.48511576626241,0.3611480707089907,9.168081494057725,1.8518518518518519,98.14814814814815,90.83191850594227,0.9345794392523364,99.06542056074767,26.485568760611205
13 HGO,Emiliano Zapata,Hombres,    Hombres,0.0,758.0,80.34300791556728,81.83361629881155,9.12863070539419,2.272727272727273,97.72727272727273,90.87136929460581,0.91324200913242,99.08675799086758,26.970954356846473
13 HGO,Emiliano Zapata,Mujeres,    Mujeres   ,0.0,149.0,81.20805369127517,18.166383701188455,9.345794392523365,0.0,100.0,90.65420560747664,1.0309278350515463,98.96907216494846,24.299065420560748
13 HGO,Epazoyucan,,  Epazoyucan,1102.0,1097.0,70.19143117593437,0.4623185828770441,7.559681697612732,3.508771929824561,96.49122807017544,92.44031830238727,0.28694404591104733,99.71305595408896,0.13262599469496023
13 HGO,Epazoyucan,Hombres,    Hombres,0.0,905.0,69.50276243093923,81.6976127320955,7.62987012987013,0.0,100.0,92.37012987012987,0.351493848857645,99.64850615114236,0.16233766233766234
13 HGO,Epazoyucan,Mujeres,    Mujeres   ,0.0,192.0,73.4375,18.30238726790451,7.246376811594203,20.0,80.0,92.7536231884058,0.0,100.0,0.0
13 HGO,Francisco I. Madero,,  Francisco I. Madero,2839.0,2829.0,64.89925768822906,1.0999993868453808,71.40468227424749,7.7283372365339575,92.27166276346604,28.59531772575251,3.1189083820662766,96.88109161793372,0.11148272017837235
13 HGO,Francisco I. Madero,Hombres,    Hombres,0.0,2274.0,65.30343007915567,80.76923076923077,71.7736369910283,7.980769230769231,92.01923076923077,28.226363008971706,3.4229828850855744,96.57701711491443,0.06901311249137336
13 HGO,Francisco I. Madero,Mujeres,    Mujeres   ,0.0,555.0,63.24324324324324,19.23076923076923,69.85507246376811,6.639004149377594,93.3609958506224,30.144927536231883,1.9230769230769231,98.07692307692308,0.2898550724637681
13 HGO,Huasca de Ocampo,,  Huasca De Ocampo,2683.0,2675.0,81.57009345794393,1.3090851119926912,10.304449648711945,2.272727272727273,97.72727272727273,89.69555035128806,0.783289817232376,99.21671018276763,0.1873536299765808
13 HGO,Huasca de Ocampo,Hombres,    Hombres,0.0,2073.0,80.4630969609262,76.29976580796253,10.804174340085943,1.1363636363636365,98.86363636363636,89.19582565991406,1.032346868547832,98.96765313145217,0.24554941682013506
13 HGO,Huasca de Ocampo,Mujeres,    Mujeres   ,0.0,602.0,85.38205980066445,23.70023419203747,8.695652173913043,6.818181818181818,93.18181818181819,91.30434782608695,0.0,100.0,0.0
13 HGO,Huautla,,  Huautla,4826.0,4816.0,85.52740863787375,2.469786806138904,98.75868917576962,97.93866264454499,2.0613373554550023,1.2413108242303872,32.0,68.0,0.024826216484607744
13 HGO,Huautla,Hombres,    Hombres,0.0,4096.0,84.08203125,83.44091360476664,98.86938411187147,97.92356304544087,2.0764369545591332,1.130615888128533,34.21052631578947,65.78947368421052,0.02975304968759298
13 HGO,Huautla,Mujeres,    Mujeres   ,0.0,720.0,93.75,16.559086395233365,98.20089955022489,98.01526717557252,1.984732824427481,1.7991004497751124,25.0,75.0,0.0
13 HGO,Huazalingo,,  Huazalingo,1959.0,1956.0,97.9038854805726,1.1662200857190157,98.89589905362776,91.0154173312068,8.984582668793195,1.1041009463722398,33.333333333333336,66.66666666666667,0.2103049421661409
13 HGO,Huazalingo,Hombres,    Hombres,0.0,1732.0,97.86374133949192,88.48580441640378,98.8116458704694,91.46121467227901,8.538785327720985,1.1883541295306002,30.0,70.0,0.23767082590612001
13 HGO,Huazalingo,Mujeres,    Mujeres   ,0.0,224.0,98.21428571428571,11.514195583596214,99.54337899543378,87.61467889908256,12.385321100917432,0.45662100456621,100.0,0.0,0.0
13 HGO,Huehuetla,,  Huehuetla,2931.0,2930.0,99.28327645051195,1.774469467965737,94.85141672425708,77.85063752276866,22.14936247723133,5.148583275742916,9.395973154362416,90.60402684563758,0.2073255010366275
13 HGO,Huehuetla,Hombres,    Hombres,0.0,2416.0,99.13079470198676,82.27366966136834,94.62410751784964,76.52019529516201,23.479804704837992,5.375892482150357,7.8125,92.1875,0.20999580008399832
13 HGO,Huehuetla,Mujeres,    Mujeres   ,0.0,514.0,100.0,17.72633033863165,95.90643274853801,83.9430894308943,16.056910569105693,4.093567251461988,19.047619047619047,80.95238095238095,0.1949317738791423
13 HGO,Huejutla de Reyes,,  Huejutla De Reyes,12053.0,12043.0,89.06418666445238,6.500665272761832,98.50971514808526,95.19341248563768,4.806587514362313,1.4902848519147331,34.177215189873415,65.82278481012658,0.07545746085644219
13 HGO,Huejutla de Reyes,Hombres,    Hombres,0.0,9407.0,87.44551929414266,76.52329749103943,98.43461111795884,94.92862509391435,5.07137490608565,1.5653888820411686,35.43307086614173,64.56692913385827,0.07395538025391347
13 HGO,Huejutla de Reyes,Mujeres,    Mujeres   ,0.0,2636.0,94.84066767830045,23.476702508960575,98.75451988750503,96.05370219690805,3.946297803091945,1.245480112494978,29.032258064516128,70.96774193548387,0.08035355564483729
13 HGO,Huichapan,,  Huichapan,4798.0,4785.0,83.00940438871473,2.3453164184412385,24.470588235294116,16.132478632478634,83.86752136752136,75.52941176470588,1.48840429214261,98.5115957078574,0.5228758169934641
13 HGO,Huichapan,Hombres,    Hombres,0.0,3893.0,82.840996660673,80.9673202614379,24.507587988375846,15.5467720685112,84.4532279314888,75.49241201162415,1.5397775876817792,98.46022241231822,0.5166289958023894
13 HGO,Huichapan,Mujeres,    Mujeres   ,0.0,892.0,83.74439461883408,19.03267973856209,24.313186813186814,18.64406779661017,81.35593220338983,75.68681318681318,1.2704174228675136,98.72958257713249,0.5494505494505495
13 HGO,Ixmiquilpan,,  Ixmiquilpan,9945.0,9910.0,68.64783047426842,4.114267494834173,98.25633383010432,94.5699984832398,5.4300015167602,1.7436661698956781,22.22222222222222,77.77777777777777,0.029806259314456036
13 HGO,Ixmiquilpan,Hombres,    Hombres,0.0,7677.0,68.08649211931744,76.69150521609538,98.25106879129422,94.6993670886076,5.300632911392405,1.7489312087057909,24.444444444444443,75.55555555555556,0.0388651379712398
13 HGO,Ixmiquilpan,Mujeres,    Mujeres   ,0.0,2233.0,70.57769816390505,23.30849478390462,98.27365728900256,94.14443721535459,5.8555627846454135,1.7263427109974425,14.814814814814815,85.18518518518519,0.0
13 HGO,Jacala de Ledezma,,  Jacala De Ledezma,1086.0,1086.0,81.95211786372008,0.5450944564690878,12.373453318335208,3.6363636363636362,96.36363636363636,87.62654668166479,0.6418485237483954,99.3581514762516,0.2249718785151856
13 HGO,Jacala de Ledezma,Hombres,    Hombres,0.0,899.0,81.64627363737486,82.45219347581552,12.278308321964529,4.444444444444445,95.55555555555556,87.72169167803547,0.7776049766718507,99.22239502332815,0.1364256480218281
13 HGO,Jacala de Ledezma,Mujeres,    Mujeres   ,0.0,187.0,83.42245989304813,17.547806524184477,12.820512820512821,0.0,100.0,87.17948717948718,0.0,100.0,0.6410256410256411
13 HGO,Jaltocán,,  Jaltocán,1268.0,1268.0,93.76971608832808,0.6848937096467617,98.2094897045658,99.27073837739289,0.7292616226071102,1.7905102954341987,45.0,55.0,0.17905102954341987
13 HGO,Jaltocán,Hombres,    Hombres,0.0,1017.0,94.00196656833825,80.57296329453894,98.11111111111111,99.54699886749717,0.45300113250283125,1.8888888888888888,47.05882352941177,52.94117647058823,0.2222222222222222
13 HGO,Jaltocán,Mujeres,    Mujeres   ,0.0,251.0,92.82868525896414,19.427036705461056,98.61751152073732,98.13084112149532,1.8691588785046729,1.3824884792626728,33.333333333333336,66.66666666666667,0.0
13 HGO,Juárez Hidalgo,,  Juárez Hidalgo,429.0,428.0,99.76635514018692,0.2599775585409373,81.60377358490567,2.8901734104046244,97.10982658959537,18.39622641509434,0.0,100.0,0.0
13 HGO,Juárez Hidalgo,Hombres,    Hombres,0.0,395.0,99.74683544303798,92.21698113207547,82.09718670076727,3.115264797507788,96.88473520249221,17.902813299232736,0.0,100.0,0.0
13 HGO,Juárez Hidalgo,Mujeres,    Mujeres   ,0.0,33.0,100.0,7.783018867924528,75.75757575757575,0.0,100.0,24.242424242424242,0.0,100.0,0.0
13 HGO,Lolotla,,  Lolotla,1495.0,1491.0,88.32997987927565,0.7860642218148151,74.57098283931357,46.54811715481171,53.45188284518829,25.429017160686428,0.9202453987730062,99.079754601227,0.15600624024961
13 HGO,Lolotla,Hombres,    Hombres,0.0,1375.0,87.92727272727272,91.80967238689547,75.70093457943925,49.270482603815935,50.729517396184065,24.299065420560748,0.6993006993006993,99.3006993006993,0.16992353440951571
13 HGO,Lolotla,Mujeres,    Mujeres   ,0.0,116.0,93.10344827586206,8.190327613104524,61.904761904761905,9.23076923076923,90.76923076923077,38.095238095238095,2.5,97.5,0.0
13 HGO,Metepec,,  Metepec,1678.0,1677.0,63.685152057245084,0.6364544947299361,6.6473988439306355,18.840579710144926,81.15942028985508,93.35260115606937,0.30959752321981426,99.69040247678019,0.09633911368015415
13 HGO,Metepec,Hombres,    Hombres,0.0,1423.0,63.38721011946592,84.00770712909441,6.651376146788991,18.96551724137931,81.03448275862068,93.34862385321101,0.36855036855036855,99.63144963144963,0.11467889908256881
13 HGO,Metepec,Mujeres,    Mujeres   ,0.0,254.0,65.35433070866142,15.992292870905588,6.626506024096385,18.181818181818183,81.81818181818181,93.37349397590361,0.0,100.0,0.0
13 HGO,San Agustín Metzquititlán,,  San Agustín Metzquititlán,848.0,847.0,90.9090909090909,0.4598659644002428,4.933333333333334,2.7027027027027026,97.29729729729729,95.06666666666666,1.6830294530154277,98.31697054698458,3.6
13 HGO,San Agustín Metzquititlán,Hombres,    Hombres,0.0,709.0,90.55007052186178,83.2,5.128205128205129,3.125,96.875,94.87179487179488,1.6891891891891893,98.3108108108108,3.8461538461538463
13 HGO,San Agustín Metzquititlán,Mujeres,    Mujeres   ,0.0,138.0,92.7536231884058,16.8,3.9682539682539684,0.0,100.0,96.03174603174604,1.6528925619834711,98.34710743801652,2.380952380952381
13 HGO,Metztitlán,,  Metztitlán,3365.0,3365.0,74.02674591381873,1.467892158365575,39.8078529657477,75.86568730325288,24.134312696747113,60.1921470342523,0.6939625260235948,99.3060374739764,1.3366750208855471
13 HGO,Metztitlán,Hombres,    Hombres,0.0,2739.0,74.29718875502007,81.37009189640769,38.860369609856264,73.44782034346103,26.55217965653897,61.139630390143736,0.8396305625524769,99.16036943744753,1.4373716632443532
13 HGO,Metztitlán,Mujeres,    Mujeres   ,0.0,626.0,72.84345047923323,18.629908103592314,43.946188340807176,85.20408163265306,14.795918367346939,56.053811659192824,0.0,100.0,0.8968609865470852
13 HGO,Mineral del Chico,,  Mineral Del Chico,934.0,934.0,93.25481798715204,0.5291524363698794,12.514484356894554,0.9259259259259259,99.07407407407408,87.48551564310544,0.7947019867549668,99.20529801324503,0.23174971031286212
13 HGO,Mineral del Chico,Hombres,    Hombres,0.0,714.0,92.29691876750701,75.55040556199305,12.116564417177914,1.2658227848101267,98.73417721518987,87.88343558282209,0.8726003490401396,99.12739965095986,0.15337423312883436
13 HGO,Mineral del Chico,Mujeres,    Mujeres   ,0.0,220.0,96.36363636363636,24.44959443800695,13.744075829383887,0.0,100.0,86.25592417061611,0.5494505494505495,99.45054945054945,0.47393364928909953
13 HGO,Mineral del Monte,,  Mineral Del Monte,276.0,276.0,98.18840579710145,0.1600333556112845,3.4482758620689653,11.11111111111111,88.88888888888889,96.55172413793103,0.0,100.0,0.0
13 HGO,Mineral del Monte,Hombres,    Hombres,0.0,229.0,98.2532751091703,82.75862068965517,3.7037037037037037,12.5,87.5,96.29629629629629,0.0,100.0,0.0
13 HGO,Mineral del Monte,Mujeres,    Mujeres   ,0.0,47.0,97.87234042553192,17.24137931034483,2.2222222222222223,0.0,100.0,97.77777777777777,0.0,100.0,0.0
13 HGO,La Misión,,  La Misión,897.0,897.0,97.10144927536231,0.5236340447970764,36.53395784543326,2.8846153846153846,97.11538461538461,63.46604215456674,0.922509225092251,99.07749077490774,0.234192037470726
13 HGO,La Misión,Hombres,    Hombres,0.0,845.0,97.0414201183432,94.02810304449649,36.36363636363637,2.73972602739726,97.26027397260275,63.63636363636363,0.9784735812133072,99.02152641878669,0.24906600249066002
13 HGO,La Misión,Mujeres,    Mujeres   ,0.0,52.0,98.07692307692308,5.971896955503513,39.21568627450981,5.0,95.0,60.78431372549019,0.0,100.0,0.0
13 HGO,Mixquiahuala de Juárez,,  Mixquiahuala De Juárez,3108.0,3102.0,59.477756286266924,1.068115346646964,29.04707233065442,14.031620553359684,85.96837944664031,70.95292766934558,1.86084142394822,98.13915857605178,0.4592422502870264
13 HGO,Mixquiahuala de Juárez,Hombres,    Hombres,0.0,2473.0,58.79498584714921,78.01377726750862,31.788079470198674,15.046296296296296,84.95370370370371,68.21192052980132,2.0496224379719523,97.95037756202805,0.5886681383370125
